"PROD_ID","qty_semana","media_preco_semana","dia","qty","preco","date","qty_anterior","hora","mes","semana","dia_da_semana_num","C1","C2","C3","C4","C5","C6"
"P4",1509,520.820728959576,138,11,474.05,2015-05-18,45,20,5,20,1,NA,NA,NA,499,NA,NA
"P2",6578,717.697702949225,148,1172,649,2015-05-28,3414,20,5,21,4,NA,NA,719.73,699,849,749
"P2",4497,646.095203468979,243,500,610,2015-08-31,59,20,8,35,1,617.37,617.36,617.36,719.1,NA,852.27
"P4",598,527.947274247492,176,49,499,2015-06-25,92,20,6,25,4,NA,NA,NA,512.1,NA,NA
"P3",150,1131.26713333333,207,7,1149,2015-07-26,9,20,7,29,7,1044,1044,1044,1199,NA,1098
"P9",522,450.505191570881,217,25,434,2015-08-05,37,20,8,31,3,428,428,428,NA,599,429.9
"P3",35,1247.42142857143,253,11,1286,2015-09-10,8,20,9,36,4,1232.29,1232.21,NA,NA,NA,NA
"P1",19,1451.66315789474,242,1,1499,2015-08-30,5,20,8,34,7,1499,1499,NA,NA,1424.05,NA
"P7",4233,787.93693361682,191,512,749,2015-07-10,528,8,7,27,5,748.99,748.99,749,712.41,846.9,NA
"P6",73,1810.61410958904,98,11,1785.96,2015-04-08,18,20,4,14,3,1785.89,1785.9,1785.9,2199,NA,1799
"P5",1447,798.652183828611,254,323,779,2015-09-11,272,20,9,36,5,822.35,779,779,NA,NA,NA
"P2",3390,695.453061946903,178,93,669.9,2015-06-27,936,8,6,25,6,584.1,584.1,584.01,698,NA,739
"P6",138,1800.94065217391,74,11,1798.95,2015-03-15,8,20,3,10,7,1858,1859,1859,1599,NA,2379.87
"P6",62,1774.21983870968,118,11,1779,2015-04-28,3,8,4,17,2,1778,1798,1798,1699,NA,NA
"P7",1978,898.12552578362,86,346,849,2015-03-27,287,20,3,12,5,849,847.99,849,849,849,849
"P8",2183,419.65813559322,275,104,429,2015-10-02,121,8,10,39,5,397,397,397,NA,NA,399.99
"P3",116,1173.66068965517,182,9,1198,2015-07-01,15,8,7,26,3,1099,1099,NA,NA,NA,NA
"P6",69,1688.33130434783,203,7,1697.46,2015-07-22,12,8,7,29,3,1499,1789.9,1789.9,1498,NA,NA
"P1",60,1506.58583333333,84,7,1499,2015-03-25,13,8,3,12,3,1499,1471.9,1499,NA,1424.05,1499
"P9",846,450.919763593381,149,93,443.33,2015-05-29,161,20,5,21,5,431.1,431.1,431.1,NA,521.13,493.99
"P1",60,1503.39066666667,177,11,1499,2015-06-26,10,8,6,25,5,1458.9,1458.9,NA,NA,1499,NA
"P5",1447,798.652183828611,252,201,789,2015-09-09,202,20,9,36,3,899,789,789,NA,NA,NA
"P9",197,489.450456852792,171,5,479,2015-06-20,8,8,6,24,6,479,431.1,468.9,NA,499,491.58
"P6",60,1818.56016666667,94,10,1786.995,2015-04-04,7,20,4,13,6,1799,1849.9,1849.9,1935.12,NA,NA
"P8",352,502.102755681818,157,31,499,2015-06-06,55,8,6,22,6,514,514,474.05,498,NA,498.99
"P6",94,1843.06329787234,109,9,1784.95,2015-04-19,5,8,4,15,7,1699,1699,1699,NA,NA,1799
"P7",6971,837.792824558887,127,500,799,2015-05-07,562,20,5,18,4,789,789,789,799,773.52,749
"P8",2451,424.883835169319,278,349,399,2015-10-05,109,8,10,40,1,419,419,419,NA,NA,449.99
"P2",7217,705.699577386726,233,129,675.9,2015-08-21,1938,8,8,33,5,549,549,549,799,NA,698.9
"P1",140,1549.32357142857,275,9,1499,2015-10-02,32,8,10,39,5,1319.12,1499,1319.12,NA,1424.05,NA
"P5",155,822.991806451613,183,42,794.99,2015-07-02,23,8,7,26,4,865,865,796,NA,NA,NA
"P2",523,726.560497131931,169,71,707.9,2015-06-18,69,8,6,24,4,NA,NA,688.89,665,NA,679
"P1",125,1423.24424,142,17,1399,2015-05-22,25,20,5,20,5,1899,1899,NA,NA,1499,1499
"P2",2067,758.173439767779,105,409,729,2015-04-15,604,20,4,15,3,797.99,729,729,791.1,NA,799
"P6",40,1458.855,287,5,1457.95,2015-10-14,20,20,10,41,3,1349.1,1424.05,1349.1,NA,NA,1998.99
"P7",3701,883.150145906512,32,290,849,2015-02-01,386,20,2,4,7,NA,NA,NA,849,NA,NA
"P2",600,795.492783333333,96,33,799,2015-04-06,56,8,4,14,1,748,748,748,773.52,NA,879
"P6",14,1728.98642857143,190,2,1754.75,2015-07-09,3,20,7,27,4,1499,1763.89,1763.89,1599,NA,NA
"P8",2451,424.883835169319,278,349,399,2015-10-05,109,20,10,40,1,418,417.96,418,NA,NA,449.99
"P2",559,671.358050089445,265,61,665.9,2015-09-22,97,8,9,38,2,610,610,610,799.9,NA,769
"P2",1145,811.146375545852,60,146,829,2015-03-01,143,10,3,8,7,798.98,798.98,798.98,696.36,NA,879
"P8",2183,419.65813559322,273,613,379,2015-09-30,661,20,9,39,3,397.95,398.99,393.95,NA,NA,399.99
"P1",201,1384.56218905473,78,46,1362.5,2015-03-19,65,20,3,11,4,NA,NA,NA,NA,1499,NA
"P5",348,829.300890804598,201,31,829,2015-07-20,58,20,7,29,1,1039,1039,1039,NA,NA,NA
"P1",122,1528.48852459016,278,25,1499,2015-10-05,18,8,10,40,1,1499,1499,1499,NA,1499,NA
"P9",130,453.017538461538,198,13,445.99,2015-07-17,21,8,7,28,5,446.99,446.99,446.99,NA,527.12,469
"P1",133,1494.42533834586,210,17,1499,2015-07-29,19,8,7,30,3,1469.02,1469.02,1499,NA,1424.05,NA
"P6",40,1458.855,287,5,1457.95,2015-10-14,20,20,10,41,3,1480,1480,1480,1399,NA,1499
"P6",36,1894.1025,27,6,1893.35,2015-01-27,7,8,1,4,2,1997,1997,1997,NA,NA,1999.9
"P1",67,1468.69955223881,93,6,1499,2015-04-03,9,8,4,13,5,1499,1499,1499,NA,1499,NA
"P8",238,524.330924369748,129,43,499,2015-05-09,21,20,5,18,6,499.9,519.9,519.89,NA,NA,526
"P9",1525,409.749836065574,271,236,379,2015-09-28,43,20,9,39,1,399.78,399.67,397,NA,529,399.99
"P6",25,1763.3388,184,3,1763.28,2015-07-03,5,20,7,26,5,1698.9,1613.96,1755.89,1699,NA,1999
"P3",94,1248.56968085106,166,3,1278.84,2015-06-15,2,20,6,24,1,1277,1275.99,NA,NA,NA,NA
"P1",87,1511.06091954023,226,14,1499,2015-08-14,10,20,8,32,5,1319.12,1319.12,1319.12,NA,1424.05,NA
"P4",2670,543.826333333333,264,36,498,2015-09-21,15,19,9,38,1,NA,NA,NA,479.9,NA,NA
"P6",84,1796.5080952381,154,14,1804.05,2015-06-03,14,20,6,22,3,1796.86,1796.86,1617.18,NA,NA,1999
"P9",1260,424.76126984127,265,163,399,2015-09-22,93,8,9,38,2,448,449,NA,NA,500.72,439.99
"P2",456,718.451184210526,223,108,670,2015-08-11,83,20,8,32,2,NA,NA,693.99,799,NA,699
"P1",177,1406.40802259887,148,35,1399,2015-05-28,28,20,5,21,4,1449.9,NA,NA,NA,1499,NA
"P6",47,1878.21276595745,139,6,1833.45,2015-05-19,8,8,5,20,2,1779.9,1899,1779.9,NA,NA,1999
"P3",84,1125.9719047619,208,9,1149,2015-07-27,7,20,7,30,1,1044,1034.55,NA,NA,NA,NA
"P7",6324,797.666589184061,197,1307,749,2015-07-16,1536,8,7,28,4,749,664.2,749,674.1,NA,729
"P7",2432,881.438893914474,72,376,849,2015-03-13,609,20,3,10,5,849,849,849,721.65,NA,849
"P8",443,495.175643340858,177,73,479,2015-06-26,71,20,6,25,5,477.89,477.89,478.8,479,NA,490.78
"P8",1369,423.023265157049,267,264,394,2015-09-24,438,8,9,38,4,359.1,379.05,379.05,NA,NA,439.99
"P6",81,1819.41185185185,161,9,1780.87,2015-06-10,14,8,6,23,3,1768.99,1780.99,1768.99,NA,NA,1999
"P6",60,1818.56016666667,89,9,1788.88,2015-03-30,11,8,3,13,1,2356.9,1798.89,1899,1599,NA,2379.87
"P3",37,1298.00675675676,146,6,1312.795,2015-05-26,1,8,5,21,2,1289,1169.1,1169.1,1299,NA,1288
"P7",2432,881.438893914474,68,364,849,2015-03-09,359,20,3,10,1,849,849,849,849,NA,849
"P2",1654,794.852261185006,18,145,746.1,2015-01-18,209,20,1,2,7,629.1,729.52,629.1,829,NA,829
"P9",1113,427.85850853549,280,252,394.9,2015-10-07,50,20,10,40,3,399.99,399.99,399.99,NA,465.52,399.99
"P2",1236,709.165954692557,187,53,709,2015-07-06,15,8,7,27,1,NA,NA,663,699,NA,969
"P7",5845,867.331555175364,177,1200,749,2015-06-26,1663,8,6,25,5,749.9,764.1,674.1,798,NA,749
"P8",4764,417.624334592779,229,24,449,2015-08-17,17,8,8,33,1,448,448,434,459.9,NA,439
"P7",3440,763.527345930233,255,69,767,2015-09-12,1102,20,9,36,6,629.1,629.1,629.1,699.9,704.88,NA
"P7",1808,834.713938053097,154,296,799,2015-06-03,299,8,6,22,3,759,759,719.1,798,849,749
"P8",388,496.48574742268,189,134,450.91,2015-07-08,145,20,7,27,3,463.41,463.41,463.43,469,NA,489.81
"P3",19,1224.31315789474,221,2,1319,2015-08-09,3,8,8,31,7,1099,1099,NA,NA,NA,NA
"P3",101,1451.90584158416,75,16,1499,2015-03-16,7,8,3,11,1,1498.99,1498.99,1498.99,1499,1274.15,1499
"P2",7217,705.699577386726,234,78,697.98,2015-08-22,129,8,8,33,6,NA,NA,679.15,719.1,NA,699
"P4",1509,520.820728959576,143,271,474.05,2015-05-23,328,20,5,20,6,NA,NA,NA,569,NA,NA
"P3",111,1298.04027027027,113,12,1299,2015-04-23,14,8,4,16,4,1295.99,1295.99,1295.99,1499,NA,1343
"P2",206,801.405291262136,141,54,759.05,2015-05-21,12,8,5,20,4,739,788.9,769,689,NA,749
"P3",54,1395.57074074074,85,10,1383.95,2015-03-26,10,8,3,12,4,1449.9,1449.9,1449.9,1499,1399,1489
"P7",4195,867.654345649583,19,505,849,2015-01-19,114,20,1,3,1,NA,NA,NA,849,849,849
"P2",3390,695.453061946903,176,1133,649,2015-06-25,785,20,6,25,4,699,698.99,648.9,698,NA,699
"P6",76,1929.43947368421,20,10,1894.5,2015-01-20,6,20,1,3,2,1897.77,1995,1948.9,NA,NA,2369.9
"P7",5446,851.822390745501,8,92,798,2015-01-08,2086,8,1,1,4,NA,NA,NA,687.14,NA,NA
"P3",131,1303.16732824427,137,22,1279,2015-05-17,16,8,5,19,7,1218.99,1218.99,1218.99,NA,NA,1289
"P2",523,726.560497131931,166,61,713.77,2015-06-15,37,20,6,24,1,678.89,678.99,678.89,679,NA,649
"P7",3440,763.527345930233,254,1102,699,2015-09-11,1300,20,9,36,5,629.1,629.1,629.1,699.9,704.88,NA
"P9",893,484.081511758119,132,43,479,2015-05-12,18,8,5,19,2,519.88,519.88,519.87,NA,NA,525.99
"P3",32,1321.3509375,160,6,1278.89,2015-06-09,5,8,6,23,2,1278.87,1234.05,1234.05,1199,NA,1249.79
"P2",4029,742.702156862745,75,99,777.9,2015-03-16,102,8,3,11,1,788.99,788.99,788.99,829,NA,835.05
"P7",5167,865.888294948713,100,873,769,2015-04-10,452,8,4,14,5,829,829,829,773.52,747.12,879
"P2",646,826.415479876161,26,74,879,2015-01-26,48,8,1,4,1,829,843.84,829,829,NA,829
"P2",1145,811.146375545852,55,96,829,2015-02-24,16,8,2,8,2,879,879,879,829,NA,879
"P8",463,489.982181425486,182,43,479,2015-07-01,56,8,7,26,3,468.99,477.89,468.9,479,NA,490.67
"P9",176,497.883636363636,141,18,498,2015-05-21,45,20,5,20,4,431.1,431.1,431.1,NA,521.13,494.99
"P4",43,605.442558139535,204,6,540.55,2015-07-23,5,20,7,29,4,NA,NA,NA,499,NA,NA
"P3",14,1286.85714285714,224,3,1299,2015-08-12,4,8,8,32,3,1099,1099,1099,NA,NA,1499
"P4",57,584.264210526316,224,7,544,2015-08-12,8,8,8,32,3,NA,NA,NA,499.9,NA,548
"P2",1490,659.123563758389,252,144,655.98,2015-09-09,122,20,9,36,3,NA,NA,549,799,NA,689.9
"P3",62,1237.91870967742,175,14,1198.9,2015-06-24,10,20,6,25,3,1143.11,1143.11,1143.11,1299,NA,1099
"P2",4797,726.168424015009,123,73,699,2015-05-03,216,20,5,17,7,NA,NA,698.9,NA,849,749
"P7",5446,851.822390745501,10,168,849,2015-01-10,219,8,1,1,6,NA,NA,NA,721.65,NA,NA
"P6",25,1763.3388,185,2,1763.28,2015-07-04,3,8,7,26,6,1748.89,1764.89,1508.99,NA,NA,NA
"P2",324,720.816388888889,206,16,729,2015-07-25,67,20,7,29,6,NA,NA,605.29,654.55,NA,NA
"P3",56,1388.93142857143,89,17,1368.9,2015-03-30,6,8,3,13,1,1499,1499,NA,NA,1543.9,NA
"P5",1492,789.504430294906,280,207,749,2015-10-07,100,8,10,40,3,823.9,849,849,NA,NA,NA
"P4",608,555.388338815789,248,167,443.33,2015-09-05,21,20,9,35,6,NA,NA,NA,494.91,NA,655
"P5",1492,789.504430294906,280,207,749,2015-10-07,100,20,10,40,3,819,853.52,819,NA,NA,NA
"P3",54,1395.57074074074,85,10,1383.95,2015-03-26,10,20,3,12,4,1499,1499,NA,NA,1343.19,NA
"P4",57,584.264210526316,224,7,544,2015-08-12,8,8,8,32,3,NA,NA,NA,499.9,NA,548
"P1",146,1452.905,172,3,1499,2015-06-21,8,20,6,24,7,1399,1899,1399,NA,1499,NA
"P4",64,566.94421875,189,8,544.685,2015-07-08,13,20,7,27,3,NA,NA,NA,NA,NA,629.9
"P9",240,516.107291666667,130,37,499,2015-05-10,33,20,5,18,7,519.89,519.89,519.89,NA,599,526
"P3",54,1395.57074074074,83,6,1399,2015-03-24,8,20,3,12,2,1499,1499,NA,NA,1343.19,NA
"P9",1260,424.76126984127,267,388,399,2015-09-24,481,20,9,38,4,399.9,399.9,NA,NA,465.52,439.99
"P9",1947,400.801859270673,249,27,429.9,2015-09-06,42,20,9,35,7,429.9,429.9,433.14,NA,549,449
"P4",101,546.113267326733,241,5,569,2015-08-29,10,20,8,34,6,NA,NA,NA,494.1,NA,NA
"P3",51,1279.95784313725,259,24,1098,2015-09-16,7,20,9,37,3,NA,1018.98,NA,NA,NA,NA
"P1",146,1452.905,168,9,1499,2015-06-17,46,20,6,24,3,1499,1499,1499,NA,1499,NA
"P8",463,489.982181425486,186,43,479,2015-07-05,74,20,7,26,7,463.58,464.37,463.58,479,NA,489.85
"P7",9629,846.505154221622,123,1929,749,2015-05-03,2403,8,5,17,7,NA,NA,NA,749,879,NA
"P9",1947,400.801859270673,246,51,434,2015-09-03,789,8,9,35,4,449,389.71,429.9,NA,483.12,449
"P4",43,605.442558139535,205,9,540.55,2015-07-24,6,8,7,29,5,NA,NA,NA,499,NA,629.9
"P3",19,1224.31315789474,220,3,1098,2015-08-08,1,20,8,31,6,1099,1099,NA,NA,NA,NA
"P6",132,1581.78886363636,273,32,1459,2015-09-30,21,20,9,39,3,1498.4,1498.4,1498.4,1399,NA,1998.99
"P7",8490,818.574487632509,168,1902,749,2015-06-17,1461,20,6,24,3,749.9,749.9,749.9,748,911,749
"P2",324,720.816388888889,201,85,699.9,2015-07-20,42,20,7,29,1,NA,NA,697.89,623.9,NA,897.37
"P2",1251,764.328137490008,124,285,749,2015-05-04,73,20,5,18,1,NA,NA,789,NA,849,749
"P6",40,1782.75,223,9,1674,2015-08-11,8,20,8,32,2,1699,1699,1673.9,NA,NA,1999
"P3",55,1322.27745454545,118,4,1269.92,2015-04-28,9,8,4,17,2,1287,1287,1287,1499,NA,1334
"P8",3530,404.483011331445,260,211,379,2015-09-17,818,20,9,37,4,433,433,448,NA,NA,428
"P6",132,1581.78886363636,277,14,1459,2015-10-04,12,20,10,39,7,1225.97,1749,1697.56,1393.15,NA,1699
"P7",4233,787.93693361682,190,528,749,2015-07-09,847,8,7,27,4,748.99,748.99,749,712.41,846.9,NA
"P6",14,1728.98642857143,189,3,1754.89,2015-07-08,1,8,7,27,3,1498.9,1498.9,1499,1499,NA,1999
"P1",22,1492.18636363636,287,8,1499,2015-10-14,5,20,10,41,3,1499,1499,1499,NA,1499,1498.9
"P7",1257,868.525202863962,18,114,849,2015-01-18,413,8,1,2,7,NA,NA,NA,849,849,NA
"P7",806,793.61570719603,281,168,759.05,2015-10-08,177,8,10,40,4,749.9,749.9,749.9,699.9,841,NA
"P4",711,553.056511954993,150,10,548.69,2015-05-30,29,8,5,21,6,NA,NA,NA,569,NA,499
"P5",13,1003.64461538462,125,5,999,2015-05-05,3,20,5,18,2,989.1,989.1,899.1,NA,NA,NA
"P4",2050,655.583424390244,130,264,499,2015-05-10,305,20,5,18,7,NA,NA,NA,499,NA,NA
"P9",3205,421.036458658346,234,55,434,2015-08-22,807,8,8,33,6,432,432,432,NA,527.12,NA
"P9",522,450.505191570881,220,236,431.67,2015-08-08,44,8,8,31,6,444.99,444.99,444.99,NA,527.12,429.9
"P2",1959,666.814885145482,257,148,675,2015-09-14,98,20,9,37,1,669.7,669.7,676,799,NA,852.27
"P8",410,486.18956097561,170,23,498,2015-06-19,80,20,6,24,5,479,431.1,468.9,479,NA,491.58
"P4",412,794.489660194175,252,18,533.5,2015-09-09,18,20,9,36,3,NA,NA,NA,499.9,NA,NA
"P2",370,869.542810810811,52,90,829,2015-02-21,91,8,2,7,6,NA,NA,787,829,829,879
"P5",34,886.039117647059,166,3,927.98,2015-06-15,4,20,6,24,1,927.95,927.95,927.95,NA,NA,NA
"P1",67,1468.69955223881,91,16,1429,2015-04-01,11,20,4,13,3,NA,NA,NA,NA,1424.05,NA
"P2",1654,771.888796856106,65,68,829,2015-03-06,120,20,3,9,5,699,699,699,829,NA,NA
"P7",6172,835.465641607259,150,117,789,2015-05-30,137,20,5,21,6,NA,NA,NA,759,849,NA
"P2",393,729.101450381679,237,62,697.73,2015-08-25,71,20,8,34,2,NA,NA,679.15,703.12,NA,NA
"P5",1492,789.504430294906,281,394,749,2015-10-08,207,8,10,40,4,849,853.52,849,NA,NA,NA
"P7",11025,755.388848072562,233,473,699,2015-08-21,3276,20,8,33,5,NA,NA,NA,699.9,801,NA
"P9",3205,421.036458658346,233,807,379,2015-08-21,684,8,8,33,5,432,432,432,NA,527.12,NA
"P4",711,553.056511954993,148,146,499,2015-05-28,264,20,5,21,4,NA,NA,NA,569,NA,NA
"P2",1490,659.123563758389,254,117,678.99,2015-09-11,181,20,9,36,5,677.99,677.98,677.99,799,NA,852.27
"P6",53,1746.68339622642,235,3,1673.92,2015-08-23,3,20,8,33,7,1349.91,1669.9,1669.9,1499,NA,1999
"P2",1959,666.814885145482,259,97,669,2015-09-16,129,8,9,37,3,NA,NA,587.74,799.9,NA,679.9
"P8",430,469.81488372093,215,38,449,2015-08-03,35,8,8,31,1,424.8,424.8,413.16,459.9,NA,439.9
"P6",35,1601.18857142857,243,12,1499.9,2015-08-31,1,8,8,35,1,1689.27,1669.62,1669.62,NA,NA,1999
"P8",1365,449.043684981685,148,204,443.33,2015-05-28,390,20,5,21,4,479,455.05,455.05,599,NA,494
"P9",3205,421.036458658346,229,121,431.67,2015-08-17,46,20,8,33,1,448,448,434,NA,499,439
"P9",218,535.922568807339,154,17,499,2015-06-03,64,8,6,22,3,479,479,479,NA,599,493.98
"P3",100,1278.813,144,21,1234.05,2015-05-24,24,20,5,20,7,1218.99,1299,NA,NA,NA,NA
"P2",1012,819.794328063241,72,153,791.1,2015-03-13,175,20,3,10,5,NA,NA,737.49,829,829,829
"P2",241,841.163485477178,3,68,829,2015-01-03,88,20,1,0,6,762.68,746.1,818.9,729.52,NA,829
"P2",191,695.686073298429,278,16,686.7,2015-10-05,13,8,10,40,1,NA,NA,564.42,781.92,NA,799.9
"P3",44,1210.00227272727,269,6,1149,2015-09-26,1,8,9,38,6,1138.99,1139,1138.99,1099,NA,1198.9
"P8",443,495.175643340858,178,82,479,2015-06-27,73,20,6,25,6,477.89,477.89,478.8,479,NA,490.78
"P8",163,463.949018404908,228,17,449,2015-08-16,17,20,8,32,7,448,448,434,413.91,NA,439
"P7",10948,739.430017354768,248,795,699,2015-09-05,1105,20,9,35,6,629.1,629.1,629.1,701.91,704.88,NA
"P3",26,1152.29230769231,275,6,1166.96,2015-10-02,3,20,10,39,5,967.12,1034.1,NA,NA,NA,NA
"P4",2670,543.826333333333,265,426,429,2015-09-22,36,20,9,38,2,NA,NA,NA,499,NA,497
"P9",1947,400.801859270673,248,42,429.9,2015-09-05,44,20,9,35,6,429.9,429.9,433.14,NA,579,NA
"P6",83,1933.27734939759,14,7,1895.4,2015-01-14,12,8,1,2,3,1898.99,1898.99,1898.99,1799,NA,2159.1
"P2",359,875.231086350975,41,51,828,2015-02-10,42,20,2,6,2,NA,NA,745.19,812.42,829,879
"P2",242,754.582438016529,155,51,718,2015-06-04,44,8,6,22,4,NA,NA,641.9,689,799,729
"P9",176,497.883636363636,143,10,486.525,2015-05-23,14,20,5,20,6,431.1,431.1,431.1,NA,521.13,494
"P9",1525,409.749836065574,276,155,399,2015-10-03,39,20,10,39,6,425,425,425,NA,569,449.99
"P7",3059,870.915096436744,113,423,849,2015-04-23,453,8,4,16,4,NA,NA,NA,849,NA,NA
"P3",40,1308.558,155,10,1278.94,2015-06-04,5,8,6,22,4,1169.1,1169.1,NA,NA,NA,NA
"P2",502,721.128047808765,218,99,686.97,2015-08-06,76,8,8,31,4,699,699,699,649.9,NA,852.27
"P8",443,495.175643340858,173,27,479,2015-06-22,19,8,6,25,1,479,431.1,468.9,479,NA,490.79
"P9",296,462.600135135135,255,42,433,2015-09-12,45,8,9,36,6,438.9,438.9,448,NA,549,449
"P3",26,1152.29230769231,272,4,1157.98,2015-09-29,1,20,9,39,2,1018.98,1018.98,NA,NA,NA,NA
"P2",242,754.582438016529,156,44,718,2015-06-05,51,8,6,22,5,629.1,629.1,641.9,629,NA,729
"P7",4195,867.654345649583,25,441,849,2015-01-25,599,20,1,3,7,NA,NA,NA,849,849,NA
"P2",4797,726.168424015009,121,845,699,2015-05-01,952,8,5,17,5,NA,NA,629.1,929,849,799
"P7",3440,763.527345930233,253,1300,699,2015-09-10,758,20,9,36,4,NA,NA,NA,699.9,801,NA
"P6",61,1846.58114754098,88,11,1738.99,2015-03-29,14,20,3,12,7,2356.9,1979.1,1899,2399,NA,2379.87
"P2",1490,659.123563758389,250,740,610,2015-09-07,602,20,9,36,1,NA,NA,674.99,719.91,NA,689.9
"P3",35,1247.42142857143,250,1,1319,2015-09-07,3,20,9,36,1,1167.04,1167.04,1232.64,1502.91,NA,1139
"P2",132,699.574848484849,286,47,652.48,2015-10-13,49,8,10,41,2,699,724.98,699,799,NA,748
"P3",57,1198.23684210526,231,17,1098,2015-08-19,11,20,8,33,3,968.19,968.19,NA,NA,NA,NA
"P9",197,489.450456852792,167,45,479,2015-06-16,59,8,6,24,2,513.87,513.87,513.87,NA,521.13,479
"P2",393,729.101450381679,237,62,697.73,2015-08-25,71,8,8,34,2,NA,NA,679.15,799,NA,NA
"P2",1654,771.888796856106,64,120,746.1,2015-03-05,171,20,3,9,4,594.15,629.1,699,696.36,NA,879
"P7",806,793.61570719603,281,168,759.05,2015-10-08,177,20,10,40,4,683.14,749.9,749.9,729.9,756.9,NA
"P6",62,1774.21983870968,118,11,1779,2015-04-28,3,20,4,17,2,1778,1798,1798,1699,NA,NA
"P2",393,772.615623409669,134,27,828.9,2015-05-14,59,8,5,19,4,798,798,798,699,NA,769
"P6",38,1725.92894736842,220,1,1676.99,2015-08-08,8,20,8,31,6,1583.12,1619.1,1673.9,NA,NA,NA
"P4",1451,527.765740868367,134,337,474.05,2015-05-14,212,8,5,19,4,NA,NA,NA,499,NA,NA
"P5",1285,780.970887159533,197,143,749,2015-07-16,320,20,7,28,4,749,749,749,NA,NA,NA
"P7",6290,889.27519872814,65,435,849,2015-03-06,257,8,3,9,5,849,849,849,849,849,849
"P2",3536,728.445082013575,111,104,749,2015-04-21,95,20,4,16,2,NA,NA,699,NA,721.65,789
"P6",41,1756.73048780488,177,4,1776.72,2015-06-26,7,8,6,25,5,1899,1789.9,1789.9,1699,NA,NA
"P6",20,1914.8,1,1,1914.8,2015-01-01,340,20,1,0,4,NA,NA,1898,2199,NA,2229
"P8",163,463.949018404908,225,12,449,2015-08-13,34,20,8,32,4,448,448,441,459.9,NA,449.9
"P7",4170,781.806148681055,212,686,749,2015-07-31,850,20,7,30,5,755.99,755.99,755.99,738,861,749
"P9",296,462.600135135135,250,46,429.9,2015-09-07,27,20,9,36,1,429.9,429.9,433.14,NA,549,NA
"P8",163,463.949018404908,226,18,449,2015-08-14,12,8,8,32,5,448,448,448,459.9,NA,NA
"P6",60,1818.56016666667,90,8,1763.93,2015-03-31,9,20,3,13,2,1848,1849.9,1849.9,1599,NA,NA
"P2",1959,666.814885145482,262,509,629,2015-09-19,470,20,9,37,6,549,549,549,703.72,NA,769
"P6",46,2119.25391304348,45,2,2399,2015-02-14,5,8,2,6,6,1886,1886,1886,2199,NA,1998
"P4",225,570.547511111111,157,13,540.55,2015-06-06,20,20,6,22,6,NA,NA,NA,569,NA,NA
"P4",1509,520.820728959576,141,301,474.05,2015-05-21,219,8,5,20,4,NA,NA,NA,569,495.03,519
"P6",92,1488.99163043478,261,10,1473.89,2015-09-18,20,8,9,37,5,1475,1668.95,1668.95,1499,NA,1898.99
"P8",388,496.48574742268,189,134,450.91,2015-07-08,145,20,7,27,3,463.41,463.41,463.43,469,NA,489.81
"P4",131,531.303816793893,261,24,498,2015-09-18,32,20,9,37,5,NA,NA,NA,467.42,NA,NA
"P4",215,535.807813953488,275,18,489,2015-10-02,33,8,10,39,5,NA,NA,NA,467.42,NA,NA
"P7",9629,846.505154221622,118,652,829,2015-04-28,490,20,4,17,2,NA,NA,NA,806.55,NA,NA
"P9",49,494.429387755102,181,4,514,2015-06-30,1,20,6,26,2,468.99,468.99,468.9,NA,509,490.7
"P4",2670,543.826333333333,268,37,497,2015-09-25,954,20,9,38,5,NA,NA,NA,479.9,NA,497
"P3",60,1268.48283333333,248,2,1309.45,2015-09-05,8,20,9,35,6,1167.04,1232.77,NA,NA,NA,NA
"P6",61,1846.58114754098,84,6,1768.825,2015-03-25,8,20,3,12,3,1847.99,1809.9,1809.9,1599,NA,2379.87
"P8",238,524.330924369748,126,17,499,2015-05-06,20,8,5,18,3,529,529,529,539.1,527.12,534.99
"P6",46,2119.25391304348,42,10,1885.98,2015-02-11,14,8,2,6,3,1885,1885,1885,2199,NA,1998
"P3",116,1173.66068965517,183,12,1196.98,2015-07-02,9,20,7,26,4,1099,1099,1099,1299,NA,1099
"P9",128,451.205703125,211,10,439,2015-07-30,16,20,7,30,4,422,422,422,NA,527.12,449.9
"P7",3059,870.915096436744,116,267,849,2015-04-26,322,8,4,16,7,NA,NA,NA,764.1,NA,NA
"P3",60,1268.48283333333,246,6,1311.81,2015-09-03,15,8,9,35,4,1232.81,1232.81,NA,NA,NA,NA
"P2",324,720.816388888889,205,67,692.55,2015-07-24,42,20,7,29,5,597.64,664.05,644.96,584.91,NA,679
"P8",238,524.330924369748,126,17,499,2015-05-06,20,8,5,18,3,529,529,528,NA,NA,535
"P3",54,1395.57074074074,87,10,1368.94,2015-03-28,4,20,3,12,6,1389.99,1389.99,1389.99,1299,1304.13,1375.99
"P5",83,934.31578313253,150,21,928,2015-05-30,19,8,5,21,6,939.89,939.89,939.89,NA,NA,NA
"P1",146,1452.905,169,24,1494.585,2015-06-18,9,20,6,24,4,1349.1,1399,1259.1,NA,1499,NA
"P7",3059,870.915096436744,116,267,849,2015-04-26,322,8,4,16,7,849,849,849,849,NA,799
"P8",507,434.255384615385,239,129,399,2015-08-27,42,8,8,34,4,399.9,399.9,399.9,479,NA,439
"P5",2371,803.147545339519,273,322,735.79,2015-09-30,125,20,9,39,3,823.3,823.3,770.47,NA,NA,NA
